ID_Zindi,Date,ID,LAT,LON,Precipitation,LST,AAI,CloudFraction,NO2_strat,NO2_total,NO2_trop,TropopausePressure,GT_NO2
ID_KFX42O,4/7/20,X10038,45.61924378,8.756970445,0.0,,-1.392699186,0.054022583,5.69e-05,9.09e-05,3.4e-05,16688.5955,3.625
ID_TWAFLH,4/7/20,X10167,45.01687782,11.07609463,0.0,306.52,-1.755497396,0.0,5.93e-05,8.44e-05,2.51e-05,16719.30128,10.075
ID_V8A3Q2,4/7/20,X12017,45.15046887,9.930596472,0.0,304.82,-1.844316036,0.0,6.02e-05,8.73e-05,2.71e-05,16727.13252,7.075
ID_XHC9VQ,4/7/20,X5520,45.52655087,8.736496578,0.0,305.12,-1.583281279,0.010389155,5.65e-05,9.25e-05,3.59e-05,16698.02706,6.25
ID_2HWZZJ,4/7/20,X5548,45.2819562,8.988562727,0.0,298.42,-1.57248497,0.004711778,5.91e-05,7.95e-05,2.04e-05,16716.43731,10.5
ID_UWKP5L,4/7/20,X5554,45.54851736,8.847321929,0.0,,-1.526696086,0.030937323,5.74e-05,8.74e-05,2.99e-05,16697.8199,6.55
ID_1W47J2,4/7/20,X5950,45.27848755,10.00620239,0.0,302.08,-2.008023083,0.0,6.02e-05,7.98e-05,1.96e-05,16728.24272,5.675
ID_PFUZPI,4/7/20,X6685,45.1946761,9.164638301,0.0,305.06,-1.484396797,0.0,6e-05,8.81e-05,2.81e-05,16721.84902,11.0
ID_NIISXM,4/7/20,X6871,45.14526013,10.80332595,15.0989399,304.4,-1.69531952,0.030559344,5.94e-05,8.94e-05,3e-05,16723.48127,10.475
ID_Z8481K,4/7/20,X9802,45.16056833,10.79556411,18.05729675,305.4,-1.771117782,0.025964478,5.95e-05,9.12e-05,3.18e-05,16724.18157,12.475
ID_O2NK3K,4/7/20,X9928,45.14254063,10.04383616,9.339012146,302.06,-1.749812853,0.001042304,6.01e-05,7.9e-05,1.89e-05,16725.9409,10.675
ID_S3YHO0,5/7/20,PD04,45.37100479,11.84082978,0.0,318.72,-1.439713836,0.0,5.74e-05,0.000102,4.44e-05,13061.13736,21.0
ID_EWT42Q,5/7/20,RO02,45.10407489,11.55324086,0.0,307.7,-1.820416689,0.0,5.76e-05,9.97e-05,4.2e-05,13060.43382,10.0
ID_2CB1XZ,5/7/20,TV01,45.88973369,12.30712448,0.0,316.88,-1.42001411,0.024488672,5.68e-05,9.99e-05,4.31e-05,13056.23507,7.0
ID_N8QLMC,5/7/20,TV02,45.67172072,12.23780698,0.0,317.34,-1.295435309,0.03754973,5.72e-05,9.52e-05,3.8e-05,13058.71773,15.0
ID_YJV5JH,5/7/20,VE01,45.6290925,12.59068235,0.0,318.18,-1.364996195,0.0,5.76e-05,7.77e-05,2.01e-05,13057.61604,16.0
ID_90H1UW,5/7/20,VR02,45.18262647,11.31051146,0.0,307.44,-1.770877242,0.01272255,5.75e-05,0.0001,4.27e-05,13061.12484,12.0
ID_XN9B96,5/7/20,X10038,45.61924378,8.756970445,0.0,304.02,-1.665234304,0.01456125,5.44e-05,0.0001,4.57e-05,13052.47067,4.625
ID_BC65DF,5/7/20,X10167,45.01687782,11.07609463,0.0,314.08,-1.877367734,0.0,5.78e-05,8.74e-05,2.96e-05,13059.38802,9.95
ID_ZT91LD,5/7/20,X12017,45.15046887,9.930596472,0.0,,-1.845739722,0.044346336,5.78e-05,7.82e-05,2.04e-05,13061.45835,7.25
ID_SZZ8X6,5/7/20,X5520,45.52655087,8.736496578,0.0,310.6,-1.946260095,0.0,5.43e-05,0.000101,4.71e-05,13054.50452,6.85
ID_2Q4F87,5/7/20,X5548,45.2819562,8.988562727,0.0,304.98,-1.95925127,0.000285,5.62e-05,9.14e-05,3.52e-05,13058.68573,9.475
ID_HY3FW8,5/7/20,X5554,45.54851736,8.847321929,0.0,315.0,-1.8199054,0.005556489,5.5e-05,9.37e-05,3.87e-05,13054.61976,8.275
ID_0Q2ZYG,5/7/20,X5950,45.27848755,10.00620239,0.0,309.42,-2.444871685,3.79e-05,5.78e-05,7.92e-05,2.14e-05,13061.52676,6.375
ID_ORSWHQ,5/7/20,X6685,45.1946761,9.164638301,0.0,316.6,-1.673166275,0.0,5.69e-05,7.94e-05,2.24e-05,13060.26444,11.05
ID_TTZU90,5/7/20,X6871,45.14526013,10.80332595,0.0,316.2,-2.062444925,0.024610175,5.77e-05,9.58e-05,3.81e-05,13060.61326,10.45
ID_WSM5JD,5/7/20,X9802,45.16056833,10.79556411,0.0,302.88,-2.062444925,0.024610175,5.77e-05,9.58e-05,3.81e-05,13060.61326,11.75
ID_T6CZNN,5/7/20,X9928,45.14254063,10.04383616,0.0,,-1.494399786,0.141085222,5.78e-05,7.75e-05,1.97e-05,13061.17015,8.65
ID_26GLDE,6/7/20,PD04,45.37100479,11.84082978,0.0,320.0,-1.438873649,0.0,5.64e-05,0.000106,5.01e-05,13059.08322,19.0
ID_46P5SW,6/7/20,RO02,45.10407489,11.55324086,0.0,310.6,-1.807703934,0.0,5.68e-05,0.000101,4.46e-05,13058.42838,11.0
ID_WP06QB,6/7/20,TV01,45.88973369,12.30712448,0.0,318.52,-1.439216137,0.024587175,5.55e-05,9.85e-05,4.3e-05,13054.59561,10.0
ID_ERIXM2,6/7/20,TV02,45.67172072,12.23780698,0.0,317.86,-1.382662126,0.030880063,5.62e-05,0.000103,4.69e-05,13056.89896,16.0
ID_PCM7TQ,6/7/20,VE01,45.6290925,12.59068235,0.0,320.34,-1.469857574,0.0,5.68e-05,8.86e-05,3.18e-05,13055.76979,17.0
ID_R2CUCV,6/7/20,VR02,45.18262647,11.31051146,0.0,313.28,-1.670580506,0.0,5.63e-05,9.27e-05,3.64e-05,13059.30511,12.0
ID_RC66GI,6/7/20,X10038,45.61924378,8.756970445,0.0,304.64,-2.238940007,0.012980173,5.23e-05,0.00011,5.81e-05,13050.6494,7.975
ID_ABZI1T,6/7/20,X10167,45.01687782,11.07609463,0.0,312.5,-1.768897687,0.0,5.68e-05,9.43e-05,3.75e-05,13057.3278,10.125
ID_QRZH4L,6/7/20,X12017,45.15046887,9.930596472,0.0,308.76,-2.353070021,0.0,5.58e-05,0.000108,5.23e-05,13059.48472,16.425
ID_ZRZUVS,6/7/20,X5520,45.52655087,8.736496578,0.0,311.66,-2.248301983,0.0,5.22e-05,0.000105,5.28e-05,13052.27939,9.625
ID_C3J2CN,6/7/20,X5548,45.2819562,8.988562727,0.0,305.94,-2.237096548,0.0,5.39e-05,8.56e-05,3.17e-05,13056.51342,11.35
ID_QU5DWX,6/7/20,X5554,45.54851736,8.847321929,0.0,314.38,-2.273660275,0.024384028,5.28e-05,9.92e-05,4.64e-05,13052.26964,11.425
ID_GKT7EF,6/7/20,X5950,45.27848755,10.00620239,0.0,310.7,-2.724128094,0.007678373,5.57e-05,9.65e-05,4.08e-05,13059.60857,9.35
ID_49Q5UH,6/7/20,X6685,45.1946761,9.164638301,0.0,315.7,-2.110989468,0.0,5.47e-05,8.06e-05,2.59e-05,13058.08628,15.075
ID_3LMGSZ,6/7/20,X6871,45.14526013,10.80332595,0.0,309.08,-1.732692896,0.0,5.62e-05,0.000107,5.11e-05,13058.43867,14.925
ID_AP4CBB,6/7/20,X9802,45.16056833,10.79556411,0.0,314.98,-1.812821845,0.0,5.62e-05,0.000105,4.88e-05,13058.49466,15.05
ID_5JWPW6,6/7/20,X9928,45.14254063,10.04383616,0.0,312.76,-2.1914711,0.0,5.58e-05,0.0001,4.42e-05,13059.05539,13.25
ID_2CPSSZ,7/7/20,PD04,45.37100479,11.84082978,0.0,313.32,-1.308998585,0.0,6.13e-05,0.00011,4.88e-05,14435.97608,12.0
ID_RNQBAJ,7/7/20,RO02,45.10407489,11.55324086,0.0,302.9,-1.411366151,0.0,6.12e-05,8.75e-05,2.63e-05,14434.14426,5.0
ID_B1JPK7,7/7/20,TV01,45.88973369,12.30712448,0.0,311.44,-1.525723934,0.011798168,6.17e-05,8.94e-05,2.77e-05,14425.45033,7.0
ID_RKUGHA,7/7/20,TV02,45.67172072,12.23780698,0.0,310.1,-1.329421043,0.017392017,6.13e-05,8.8e-05,2.67e-05,14431.39382,12.0
ID_CS704A,7/7/20,VE01,45.6290925,12.59068235,0.0,311.26,-1.455861751,0.0,6.1e-05,9.01e-05,2.91e-05,14429.13192,11.0
ID_15T22F,7/7/20,VR02,45.18262647,11.31051146,0.0,307.28,-1.459107474,0.0,6.14e-05,8.8e-05,2.66e-05,14435.82776,5.0
ID_OYN9JS,7/7/20,X10038,45.61924378,8.756970445,0.0,299.74,-1.914080381,0.173049092,5.47e-05,9.4e-05,3.95e-05,14419.32401,3.875
ID_RNM7TQ,7/7/20,X10167,45.01687782,11.07609463,0.0,307.48,-1.633359551,0.0,6.13e-05,8.56e-05,2.43e-05,14432.80109,6.8
ID_XD3EX0,7/7/20,X12017,45.15046887,9.930596472,0.0,,-1.766048312,0.003539502,6.02e-05,8.41e-05,2.4e-05,14436.06709,8.625
ID_J73N1H,7/7/20,X20034,45.10276628,8.904174528,0.0,304.04,-1.672161423,0.001114122,5.72e-05,0.000102,4.44e-05,14430.3025,8.225
ID_MKTDO8,7/7/20,X5520,45.52655087,8.736496578,0.0,303.86,-2.248619297,0.068592086,5.43e-05,9.44e-05,4.01e-05,14423.26132,5.075
ID_DOIZ21,7/7/20,X5548,45.2819562,8.988562727,0.0,301.18,-1.754666269,0.003995247,5.71e-05,9.54e-05,3.83e-05,14430.5993,7.9
ID_E63TF6,7/7/20,X5554,45.54851736,8.847321929,0.0,309.5,-1.948483586,0.087757904,5.54e-05,9.09e-05,3.55e-05,14422.84309,6.325
ID_WZJKLX,7/7/20,X5950,45.27848755,10.00620239,0.0,303.62,-2.056990385,0.0,6.04e-05,7.69e-05,1.65e-05,14436.78837,4.2
ID_E6I8UI,7/7/20,X6685,45.1946761,9.164638301,0.0,306.76,-1.695355212,0.0,5.81e-05,8.97e-05,3.16e-05,14432.74513,10.075
ID_CDZ7KO,7/7/20,X6871,45.14526013,10.80332595,0.0,305.96,-1.482390761,0.0,6.14e-05,8.84e-05,2.7e-05,14434.82725,8.025
ID_ARNFQZ,7/7/20,X9802,45.16056833,10.79556411,0.0,306.36,-1.482390761,0.0,6.14e-05,8.84e-05,2.7e-05,14434.82725,9.45
ID_J81E2A,7/7/20,X9928,45.14254063,10.04383616,0.0,306.0,-1.729285002,0.001100769,6.03e-05,8.13e-05,2.1e-05,14435.58114,7.225
ID_LNKQOQ,8/7/20,PD04,45.37100479,11.84082978,0.0,308.86,-0.961232395,0.144632857,5.89e-05,8.79e-05,2.89e-05,13748.83316,16.0
ID_8K0UOX,8/7/20,RO02,45.10407489,11.55324086,0.0,307.4,-1.708496451,0.0,5.89e-05,9.39e-05,3.5e-05,13747.77164,10.0
ID_6746KG,8/7/20,TV01,45.88973369,12.30712448,0.0,312.84,-1.585572013,0.022073582,6.08e-05,9.04e-05,2.96e-05,14425.59852,11.0
ID_TFZ5DK,8/7/20,TV02,45.67172072,12.23780698,0.0,310.56,-1.629169013,0.034984583,6.04e-05,0.000104,4.39e-05,14431.29802,18.0
ID_DHL2C7,8/7/20,VE01,45.6290925,12.59068235,0.0,311.98,-1.628434594,0.0,6.11e-05,9.37e-05,3.26e-05,14429.61905,15.0
ID_6CTV3M,8/7/20,VR02,45.18262647,11.31051146,0.0,309.0,-1.620309174,0.0,5.88e-05,9.55e-05,3.67e-05,13748.97388,13.0
ID_IH3MFY,8/7/20,X10038,45.61924378,8.756970445,0.0,307.92,-1.711971571,0.015364817,5.44e-05,0.000142,8.76e-05,13735.93605,12.225
ID_ZYFR1G,8/7/20,X10167,45.01687782,11.07609463,0.0,307.6,-1.437593222,0.020861065,5.93e-05,9.8e-05,3.87e-05,13746.46952,12.3
ID_79QVD3,8/7/20,X12017,45.15046887,9.930596472,0.0,305.26,-1.621108669,0.0,5.92e-05,9.58e-05,3.66e-05,13749.09432,8.8
ID_7NN6QK,8/7/20,X20034,45.10276628,8.904174528,0.0,307.06,-1.825145558,0.000241,5.61e-05,9.5e-05,3.9e-05,13744.68903,12.25
ID_WWCA3A,8/7/20,X5520,45.52655087,8.736496578,0.0,306.24,-1.834993387,0.000837,5.35e-05,0.000119,6.51e-05,13738.81389,12.9
ID_YRUF9E,8/7/20,X5548,45.2819562,8.988562727,0.0,304.38,-1.860601958,0.0,5.61e-05,9.45e-05,3.84e-05,13745.09044,13.075
ID_N9XNXG,8/7/20,X5554,45.54851736,8.847321929,0.0,306.26,-1.737454474,0.011381813,5.44e-05,0.000135,8.09e-05,13738.90296,11.625
ID_OS5JXY,8/7/20,X5950,45.27848755,10.00620239,0.0,304.12,-1.805835307,0.0,5.92e-05,9.22e-05,3.3e-05,13749.42145,7.175
ID_6HAHP2,8/7/20,X6685,45.1946761,9.164638301,0.0,310.42,-1.834813714,0.0,5.7e-05,9.72e-05,4.02e-05,13746.82681,14.5
ID_5T5CRM,8/7/20,X6871,45.14526013,10.80332595,0.0,305.18,-1.620058535,0.0,5.95e-05,9.77e-05,3.82e-05,13747.80565,15.975
ID_CP5PZG,8/7/20,X9802,45.16056833,10.79556411,0.0,304.0,-1.624140808,0.0,5.95e-05,9.9e-05,3.96e-05,13747.87211,14.875
ID_FRQUCF,8/7/20,X9928,45.14254063,10.04383616,0.0,306.96,-1.65992105,0.0,5.93e-05,9.46e-05,3.54e-05,13748.71399,12.125
ID_409GDT,9/7/20,PD04,45.37100479,11.84082978,0.0,312.22,-1.753135438,0.002213417,5.64e-05,0.00012,6.36e-05,14435.74756,18.0
ID_1S1N7W,9/7/20,RO02,45.10407489,11.55324086,0.0,306.08,-1.738369974,0.0,5.66e-05,9.98e-05,4.32e-05,14434.02217,9.0
ID_EXRXTP,9/7/20,TV01,45.88973369,12.30712448,0.0,312.5,-1.73162796,0.031089199,5.63e-05,9.81e-05,4.18e-05,14425.82178,12.0
ID_8GCLBG,9/7/20,TV02,45.67172072,12.23780698,0.0,311.64,-1.742647072,0.036384592,5.66e-05,0.000108,5.1e-05,14430.7978,23.0
ID_A25E99,9/7/20,VE01,45.6290925,12.59068235,0.0,312.12,-1.877656221,0.001290113,5.7e-05,9.64e-05,3.93e-05,14429.18606,19.0
ID_C6A77A,9/7/20,VR02,45.18262647,11.31051146,0.0,306.76,-1.73050799,0.000449,5.64e-05,0.000107,5.07e-05,14436.08803,13.0
ID_FUF4TJ,9/7/20,X10038,45.61924378,8.756970445,0.0,303.36,-1.758238254,0.02694518,5.17e-05,0.000121,6.95e-05,14418.203,10.775
ID_IJ3TRB,9/7/20,X10167,45.01687782,11.07609463,0.0,307.48,-1.778831969,0.0,5.68e-05,0.000105,4.87e-05,14433.1388,13.475
ID_VRIVFK,9/7/20,X12017,45.15046887,9.930596472,0.0,307.72,-1.845435202,0.0,5.63e-05,0.000109,5.28e-05,14436.20732,14.0
ID_S4X23E,9/7/20,X20034,45.10276628,8.904174528,0.0,302.96,-1.924990773,0.003487393,5.36e-05,0.000115,6.1e-05,14430.57682,15.75
ID_5BXWA6,9/7/20,X5520,45.52655087,8.736496578,0.0,303.24,-1.876849589,0.013263214,5.11e-05,0.000111,5.98e-05,14423.00474,12.525
ID_QAFNS2,9/7/20,X5548,45.2819562,8.988562727,0.0,301.22,-1.978543878,0.007104828,5.34e-05,0.000113,5.97e-05,14431.07038,17.425
ID_VWO0AK,9/7/20,X5554,45.54851736,8.847321929,0.0,304.44,-1.808958927,0.027836091,5.2e-05,0.00013,7.77e-05,14422.27018,12.8
ID_KSCL9T,9/7/20,X5950,45.27848755,10.00620239,0.0,304.78,-1.939480324,0.000438,5.63e-05,0.000102,4.56e-05,14436.62822,10.2
ID_OZQLWY,9/7/20,X6685,45.1946761,9.164638301,0.0,310.06,-1.948128147,0.000881,5.44e-05,0.00011,5.53e-05,14433.62707,17.725
ID_NRUJR8,9/7/20,X6871,45.14526013,10.80332595,0.0,303.92,-1.769482017,0.0,5.68e-05,0.000107,5e-05,14434.52507,17.73333333
ID_ULCYO6,9/7/20,X9802,45.16056833,10.79556411,0.0,304.78,-1.768739169,0.0,5.67e-05,0.00011,5.38e-05,14434.92451,18.075
ID_DG9PRR,9/7/20,X9928,45.14254063,10.04383616,0.0,305.2,-1.835566112,0.0,5.64e-05,0.000103,4.69e-05,14435.67014,14.8
ID_QZN2YX,10/7/20,PD04,45.37100479,11.84082978,0.0,308.92,-1.588290095,0.023911228,5.73e-05,0.000108,5.12e-05,14433.94085,17.0
ID_FRUDWQ,10/7/20,RO02,45.10407489,11.55324086,0.0,306.92,-1.697428226,0.0,5.74e-05,9.97e-05,4.23e-05,14432.46597,10.0
ID_0L4003,10/7/20,TV01,45.88973369,12.30712448,0.0,308.66,-1.721557975,0.051940881,5.6e-05,0.000105,4.86e-05,14424.41634,12.0
ID_OZIO6H,10/7/20,TV02,45.67172072,12.23780698,0.0,309.64,-1.911117309,0.055902976,5.72e-05,0.000107,4.96e-05,14429.34827,21.0
ID_XPNDX5,10/7/20,VE01,45.6290925,12.59068235,0.0,307.96,-1.77959792,0.016125521,5.62e-05,9.13e-05,3.51e-05,14428.07708,17.0
ID_G1X3U0,10/7/20,VR02,45.18262647,11.31051146,0.0,307.42,-1.655946434,0.0,5.74e-05,8.87e-05,3.13e-05,14433.87095,12.0
ID_1M388Y,10/7/20,X10038,45.61924378,8.756970445,5.22281599,312.02,-1.475147784,0.103792174,5.25e-05,9.52e-05,4.28e-05,14417.02541,12.725
ID_O0T3SW,10/7/20,X10167,45.01687782,11.07609463,0.0,305.98,-1.654690862,0.0,5.76e-05,9.3e-05,3.54e-05,14430.49077,14.025
ID_W01FI5,10/7/20,X12017,45.15046887,9.930596472,0.0,309.8,-1.558075877,0.0,5.7e-05,0.000104,4.66e-05,14434.58855,14.925
ID_3JZY1M,10/7/20,X20034,45.10276628,8.904174528,5.838362694,309.22,-1.277202906,0.007104129,5.47e-05,0.000131,7.6e-05,14428.6503,10.775
ID_38MNTF,10/7/20,X5520,45.52655087,8.736496578,3.382490396,310.7,-1.539818406,0.106874771,5.24e-05,9.43e-05,4.19e-05,14420.94461,12.775
ID_H670CX,10/7/20,X5548,45.2819562,8.988562727,3.750203133,307.3,-1.459587336,0.006962864,5.44e-05,9.11e-05,3.67e-05,14429.20001,13.575
ID_88MHEF,10/7/20,X5554,45.54851736,8.847321929,3.958527327,315.96,-1.796660662,0.04329668,5.29e-05,0.000106,5.32e-05,14420.60164,13.875
ID_HPC0C8,10/7/20,X5950,45.27848755,10.00620239,0.0,310.32,-1.610202432,0.0,5.71e-05,9.5e-05,3.79e-05,14434.86389,9.825
ID_E80ANQ,10/7/20,X6685,45.1946761,9.164638301,0.0,306.16,-1.083662271,0.011969815,5.53e-05,0.000108,5.24e-05,14431.83733,17.3
ID_P88SHJ,10/7/20,X6871,45.14526013,10.80332595,0.0,304.5,-1.651704907,0.0,5.77e-05,0.000103,4.54e-05,14432.32665,15.525
ID_9LINH1,10/7/20,X9802,45.16056833,10.79556411,0.0,304.46,-1.611862421,0.0,5.77e-05,0.000115,5.69e-05,14433.08314,16.125
ID_NAGIQ2,10/7/20,X9928,45.14254063,10.04383616,0.0,317.8,-1.445507288,0.0,5.71e-05,0.000112,5.48e-05,14433.9537,16.075
ID_LJ7B4W,11/7/20,PD04,45.37100479,11.84082978,11.87713623,316.84,-1.848901619,0.010135477,5.38e-05,9.26e-05,3.89e-05,16721.35928,15.0
ID_EX6G6F,11/7/20,RO02,45.10407489,11.55324086,11.90981865,307.84,-1.578717693,0.082471522,5.42e-05,8.68e-05,3.26e-05,16718.40242,8.0
ID_BNZAZD,11/7/20,TV01,45.88973369,12.30712448,14.39189053,,-1.11043792,0.875149184,5.27e-05,8.54e-05,,16698.40251,12.0
ID_QJ6A7C,11/7/20,TV02,45.67172072,12.23780698,8.951899529,310.42,-1.652711104,0.421639225,5.33e-05,6.34e-05,,16710.76165,15.0
ID_8IAPG2,11/7/20,VE01,45.6290925,12.59068235,7.620961189,,-2.067310316,0.275614409,5.38e-05,7.78e-05,,16706.81249,15.0
ID_AZRD12,11/7/20,VR02,45.18262647,11.31051146,10.50719261,,-1.805377364,0.048435189,5.45e-05,9.67e-05,4.22e-05,16721.21957,10.0
ID_1PNAVJ,11/7/20,X10038,45.61924378,8.756970445,0.0,,-0.48725734,0.911722662,5.19e-05,0.000106,,16684.4085,7.775
ID_PTDA7K,11/7/20,X10167,45.01687782,11.07609463,7.894935608,311.88,-2.05184205,0.0,5.54e-05,0.000106,5.04e-05,16714.82166,13.3
ID_PCTTOI,11/7/20,X12017,45.15046887,9.930596472,0.0,309.4,-2.320303679,0.001815173,5.61e-05,8.54e-05,2.93e-05,16722.74402,10.4
ID_2GEBS9,11/7/20,X20034,45.10276628,8.904174528,0.0,309.14,-1.939984618,0.130301522,5.3e-05,7.14e-05,1.83e-05,16710.8659,10.775
ID_GRLN68,11/7/20,X5520,45.52655087,8.736496578,0.0,,-0.294629574,0.848236978,5.17e-05,6.91e-05,,16693.62932,7.9
ID_MD83R9,11/7/20,X5548,45.2819562,8.988562727,0.0,305.16,-2.310291843,0.188522965,5.33e-05,5.57e-05,,16711.37436,10.825
ID_9WMQFP,11/7/20,X5554,45.54851736,8.847321929,0.0,,-0.288095266,0.949459136,5.22e-05,0.000121,,16692.76619,8.525
ID_XOPVMT,11/7/20,X5950,45.27848755,10.00620239,0.0,,-1.824758838,0.229824777,5.62e-05,6.54e-05,,16723.94677,12.775
ID_H3U902,11/7/20,X6685,45.1946761,9.164638301,0.0,314.32,-2.59764969,0.01350888,5.41e-05,8.03e-05,2.62e-05,16716.3876,12.425
ID_5JFM2Y,11/7/20,X6871,45.14526013,10.80332595,7.457710743,311.9,-2.053668261,0.0208159,5.6e-05,9.9e-05,4.3e-05,16718.22177,11.8
ID_Z65E3Z,11/7/20,X9802,45.16056833,10.79556411,10.74638367,312.12,-1.898744941,0.038793951,5.6e-05,8.53e-05,2.93e-05,16719.79511,12.25
ID_LDDDVC,11/7/20,X9928,45.14254063,10.04383616,0.0,312.26,-2.101063728,0.017666865,5.62e-05,8.79e-05,3.17e-05,16721.44868,13.35
ID_W9Y1AS,12/7/20,PD04,45.37100479,11.84082978,0.0,311.9,-1.337084293,0.0,5.76e-05,9.19e-05,3.43e-05,16730.90492,12.0
ID_P7BQL3,12/7/20,RO02,45.10407489,11.55324086,0.0,302.46,-1.653814503,0.0,5.74e-05,8.13e-05,2.39e-05,16728.04966,6.0
ID_GHOE4F,12/7/20,TV01,45.88973369,12.30712448,0.0,309.42,-1.853614211,0.008464252,5.76e-05,9.16e-05,3.39e-05,16706.85988,5.0
ID_A0YWG8,12/7/20,TV02,45.67172072,12.23780698,0.0,311.0,-1.461919546,0.023645032,5.77e-05,8.65e-05,2.88e-05,16719.8581,10.0
ID_IJOECH,12/7/20,VE01,45.6290925,12.59068235,0.0,,-1.555382848,0.0,5.79e-05,8.96e-05,3.17e-05,16716.38363,9.0
ID_SO4FOI,12/7/20,VR02,45.18262647,11.31051146,0.0,308.16,-1.629253122,0.0,5.72e-05,6.98e-05,1.26e-05,16730.62212,7.0
ID_5X8JH9,12/7/20,X10038,45.61924378,8.756970445,0.0,298.74,-1.972857698,0.087887951,5.35e-05,7.57e-05,2.22e-05,16693.24096,3.85
ID_Q6IILF,12/7/20,X10167,45.01687782,11.07609463,0.0,307.36,-2.057716446,0.0,5.67e-05,8.35e-05,2.68e-05,16724.3355,7.675
ID_72JM4B,12/7/20,X12017,45.15046887,9.930596472,0.0,306.34,-1.682681386,0.0,5.68e-05,9.73e-05,4.05e-05,16731.29941,4.775
ID_Y28PZO,12/7/20,X20034,45.10276628,8.904174528,0.0,302.68,-1.734621406,0.0,5.53e-05,9.08e-05,3.55e-05,16719.58112,7.65
ID_5ASZ8I,12/7/20,X5520,45.52655087,8.736496578,0.0,306.96,-2.144041532,0.017013043,5.31e-05,8.16e-05,2.85e-05,16703.1226,3.3
ID_GU3SHO,12/7/20,X5548,45.2819562,8.988562727,0.0,308.1,-1.917212605,0.0,5.51e-05,9.2e-05,3.7e-05,16719.25139,12.825
ID_DKLAP4,12/7/20,X5554,45.54851736,8.847321929,0.0,313.54,-2.142371655,0.031281039,5.37e-05,6.6e-05,1.23e-05,16700.7583,4.55
ID_1GJIV6,12/7/20,X5950,45.27848755,10.00620239,0.0,305.56,-1.915786028,0.0,5.72e-05,9.18e-05,3.46e-05,16731.95252,3.75
ID_DM5VNC,12/7/20,X6685,45.1946761,9.164638301,0.0,312.5,-1.809942659,0.0,5.59e-05,9.51e-05,3.92e-05,16724.24516,6.7
ID_BO6Q4H,12/7/20,X6871,45.14526013,10.80332595,0.0,305.76,-1.741147143,0.0,5.66e-05,9.06e-05,3.4e-05,16726.94413,7.925
ID_FX3WWR,12/7/20,X9802,45.16056833,10.79556411,0.0,303.6,-1.564121842,0.0,5.68e-05,8.87e-05,3.19e-05,16728.6378,10.575
ID_05V1XI,12/7/20,X9928,45.14254063,10.04383616,0.0,309.02,-1.782560179,0.0,5.68e-05,8.25e-05,2.57e-05,16730.20111,5.9
ID_FGC3I8,13-07-20,PD04,45.37100479,11.84082978,0.0,310.06,-1.488306505,0.001000737,5.62e-05,0.000101,4.5e-05,16729.18824,14.0
ID_3MXCE6,13-07-20,RO02,45.10407489,11.55324086,0.0,301.4,-1.628378078,0.0,5.63e-05,9.82e-05,4.19e-05,16725.99912,7.0
ID_ZX33F3,13-07-20,TV01,45.88973369,12.30712448,0.0,310.54,-2.385739088,0.030256292,5.59e-05,7.99e-05,2.4e-05,16710.25752,9.0
ID_QI5YFY,13-07-20,TV02,45.67172072,12.23780698,0.0,309.12,-1.638487101,0.052315117,5.67e-05,9.02e-05,3.34e-05,16719.15804,12.0
ID_IN7G14,13-07-20,VE01,45.6290925,12.59068235,0.0,,-1.982864261,0.0,5.71e-05,9.71e-05,4e-05,16715.24721,13.0
ID_YF0NA0,13-07-20,VR02,45.18262647,11.31051146,0.0,307.58,-1.71911923,0.0,5.56e-05,8.76e-05,3.2e-05,16729.29642,10.0
ID_P3WZSD,13-07-20,X10038,45.61924378,8.756970445,0.0,302.58,-1.479794875,0.213480566,5.07e-05,0.000102,6.11e-05,16691.7827,11.875
ID_Y4B3PN,13-07-20,X10167,45.01687782,11.07609463,0.0,302.54,-1.792744901,0.0,5.59e-05,8.77e-05,3.19e-05,16722.02108,11.575
ID_9KK5WK,13-07-20,X12017,45.15046887,9.930596472,0.0,306.02,-1.999179408,0.0,5.37e-05,9.66e-05,4.29e-05,16730.28349,8.1
ID_ENOX56,13-07-20,X20034,45.10276628,8.904174528,0.0,301.82,-2.124350131,0.02074003,5.26e-05,9.18e-05,3.92e-05,16716.80796,13.0
ID_LFYR95,13-07-20,X5520,45.52655087,8.736496578,0.0,305.28,-2.068935838,0.09107045,5.05e-05,9.23e-05,4.16e-05,16698.39098,9.8
ID_2SXCKY,13-07-20,X5548,45.2819562,8.988562727,0.0,300.16,-2.198422372,0.008829423,5.19e-05,9.13e-05,3.94e-05,16717.19982,14.2
ID_2EK3DU,13-07-20,X5554,45.54851736,8.847321929,0.0,,-1.77271384,0.149812225,5.08e-05,0.000102,5.86e-05,16701.6111,10.13333333
ID_H3ZW44,13-07-20,X5950,45.27848755,10.00620239,0.0,302.38,-2.057949693,0.00022,5.34e-05,0.0001,4.66e-05,16730.67259,4.475
ID_4Z60ZO,13-07-20,X6685,45.1946761,9.164638301,0.0,308.14,-1.978259087,0.026368439,5.26e-05,9e-05,3.74e-05,16723.7533,9.925
ID_3JWIIB,13-07-20,X6871,45.14526013,10.80332595,0.0,303.5,-1.749054724,0.0,5.5e-05,9.97e-05,4.47e-05,16726.40071,11.825
